TRANSACTION_DATE,TRANSACTION_HOUR,TIMESTAMP,TOTAL_EVENTS,TOTAL_VOLUME,PAY_IN_VOLUME,PAY_OUT_VOLUME,PAY_IN_COUNT,PAY_OUT_COUNT,FAILURE_RATE,PAY_IN_RATIO,COMPLETED_COUNT,FAILED_COUNT,PROCESSING_COUNT,EVENTS_WITH_RETRIES,TOTAL_RETRIES,SUCCESSFUL_RETRIES,RETRY_RATE
2025-01-08,0,2025-01-08 00:00:00,5,20876.38,16447.77,4428.61,3.0,2.0,0.0,60.0,3.0,0.0,1.0,2,0,0.0,40.0
2025-01-08,1,2025-01-08 01:00:00,3,18735.28,10316.96,8418.32,2.0,1.0,0.0,66.67,2.0,0.0,1.0,0,0,0.0,0.0
2025-01-08,2,2025-01-08 02:00:00,3,11325.56,10181.17,1144.39,2.0,1.0,0.0,66.67,2.0,0.0,0.0,0,2,1.0,0.0
2025-01-08,3,2025-01-08 03:00:00,7,28016.199999999997,1593.89,26422.309999999998,1.0,6.0,0.0,14.29,7.0,0.0,0.0,0,0,0.0,0.0
2025-01-08,4,2025-01-08 04:00:00,5,25304.7,24659.41,645.29,4.0,1.0,0.0,80.0,4.0,0.0,1.0,0,0,0.0,0.0
2025-01-08,5,2025-01-08 05:00:00,6,40977.17,28141.33,12835.84,4.0,2.0,16.67,66.67,4.0,1.0,1.0,0,0,0.0,0.0
2025-01-08,6,2025-01-08 06:00:00,4,10754.41,9413.279999999999,1341.13,2.0,2.0,0.0,50.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-01-08,7,2025-01-08 07:00:00,3,17585.16,3709.69,13875.470000000001,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,0,0.0,0.0
2025-01-08,8,2025-01-08 08:00:00,4,26911.4,16553.43,10357.97,2.0,2.0,0.0,50.0,3.0,0.0,1.0,1,0,0.0,25.0
2025-01-08,9,2025-01-08 09:00:00,3,7726.33,5291.5599999999995,2434.77,2.0,1.0,33.33,66.67,2.0,1.0,0.0,0,0,0.0,0.0
2025-01-08,10,2025-01-08 10:00:00,2,9123.880000000001,9123.880000000001,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0,1,0.0,0.0
2025-01-08,11,2025-01-08 11:00:00,2,14769.029999999999,0.0,14769.029999999999,0.0,2.0,50.0,0.0,1.0,1.0,0.0,0,0,0.0,0.0
2025-01-08,12,2025-01-08 12:00:00,6,41819.48,22297.1,19522.379999999997,3.0,3.0,0.0,50.0,1.0,0.0,2.0,1,1,0.0,16.67
2025-01-08,13,2025-01-08 13:00:00,3,18392.8,8401.81,9990.99,2.0,1.0,0.0,66.67,2.0,0.0,1.0,0,0,0.0,0.0
2025-01-08,15,2025-01-08 15:00:00,6,40531.54,8771.41,31760.13,1.0,5.0,33.33,16.67,4.0,2.0,0.0,0,0,0.0,0.0
2025-01-08,16,2025-01-08 16:00:00,4,18116.829999999998,8229.98,9886.85,2.0,2.0,25.0,50.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-01-08,17,2025-01-08 17:00:00,8,37008.47,3769.41,33239.06,2.0,6.0,12.5,25.0,4.0,1.0,1.0,1,0,0.0,12.5
2025-01-08,18,2025-01-08 18:00:00,7,40255.49,24070.519999999997,16184.97,4.0,3.0,0.0,57.14,5.0,0.0,1.0,1,2,2.0,14.29
2025-01-08,19,2025-01-08 19:00:00,4,20610.489999999998,13153.31,7457.18,3.0,1.0,50.0,75.0,2.0,2.0,0.0,1,0,0.0,25.0
2025-01-08,20,2025-01-08 20:00:00,4,26601.620000000003,24099.25,2502.37,3.0,1.0,0.0,75.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-01-08,21,2025-01-08 21:00:00,4,22421.05,0.0,22421.05,0.0,4.0,25.0,0.0,1.0,1.0,1.0,1,0,0.0,25.0
2025-01-08,22,2025-01-08 22:00:00,2,8084.78,3854.99,4229.79,1.0,1.0,0.0,50.0,2.0,0.0,0.0,0,1,1.0,0.0
2025-01-08,23,2025-01-08 23:00:00,2,12749.119999999999,12749.119999999999,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-01-09,0,2025-01-09 00:00:00,3,11529.49,0.0,11529.49,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0,1,1.0,0.0
2025-01-09,1,2025-01-09 01:00:00,2,12052.279999999999,4249.04,7803.24,1.0,1.0,0.0,50.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-01-09,2,2025-01-09 02:00:00,4,25537.47,10890.08,14647.39,2.0,2.0,0.0,50.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-01-09,3,2025-01-09 03:00:00,6,29828.399999999998,21150.03,8678.369999999999,4.0,2.0,0.0,66.67,5.0,0.0,0.0,0,0,0.0,0.0
2025-01-09,4,2025-01-09 04:00:00,7,37593.79,3261.81,34331.98,1.0,6.0,28.57,14.29,4.0,2.0,1.0,1,0,0.0,14.29
2025-01-09,5,2025-01-09 05:00:00,4,27050.31,20134.61,6915.7,3.0,1.0,0.0,75.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-01-09,6,2025-01-09 06:00:00,3,17473.51,17473.51,0.0,3.0,0.0,33.33,100.0,2.0,1.0,0.0,1,1,1.0,33.33
2025-01-09,7,2025-01-09 07:00:00,6,27221.03,4793.21,22427.82,2.0,4.0,0.0,33.33,5.0,0.0,1.0,0,0,0.0,0.0
2025-01-09,8,2025-01-09 08:00:00,1,1818.13,0.0,1818.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0
2025-01-09,9,2025-01-09 09:00:00,3,6467.91,0.0,6467.91,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-01-09,10,2025-01-09 10:00:00,4,11617.37,9608.78,2008.59,3.0,1.0,0.0,75.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-01-09,11,2025-01-09 11:00:00,4,17027.69,8167.83,8859.86,1.0,3.0,0.0,25.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-01-09,12,2025-01-09 12:00:00,4,24871.079999999998,10125.130000000001,14745.95,2.0,2.0,0.0,50.0,3.0,0.0,0.0,1,1,0.0,25.0
2025-01-09,13,2025-01-09 13:00:00,3,11954.39,5088.65,6865.74,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,0,0.0,0.0
2025-01-09,14,2025-01-09 14:00:00,3,18548.49,18548.49,0.0,3.0,0.0,33.33,100.0,2.0,1.0,0.0,1,0,0.0,33.33
2025-01-09,16,2025-01-09 16:00:00,5,18231.53,9889.18,8342.35,3.0,2.0,0.0,60.0,5.0,0.0,0.0,1,0,0.0,20.0
2025-01-09,17,2025-01-09 17:00:00,6,41102.56,33399.83,7702.73,5.0,1.0,0.0,83.33,6.0,0.0,0.0,3,1,0.0,50.0
2025-01-09,18,2025-01-09 18:00:00,8,53537.5,22957.04,30580.460000000003,3.0,5.0,0.0,37.5,5.0,0.0,1.0,0,3,2.0,0.0
2025-01-09,20,2025-01-09 20:00:00,3,22761.54,0.0,22761.54,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-01-09,21,2025-01-09 21:00:00,3,19460.52,10761.349999999999,8699.17,2.0,1.0,0.0,66.67,3.0,0.0,0.0,1,0,0.0,33.33
2025-01-09,22,2025-01-09 22:00:00,4,11793.76,5373.04,6420.719999999999,1.0,3.0,25.0,25.0,3.0,1.0,0.0,1,1,1.0,25.0
2025-01-09,23,2025-01-09 23:00:00,5,28483.140000000003,15172.32,13310.82,3.0,2.0,20.0,60.0,2.0,1.0,1.0,1,1,1.0,20.0
2025-01-10,0,2025-01-10 00:00:00,2,10351.380000000001,10351.380000000001,0.0,2.0,0.0,0.0,100.0,1.0,0.0,1.0,0,1,0.0,0.0
2025-01-10,1,2025-01-10 01:00:00,5,28792.190000000002,11721.12,17071.07,3.0,2.0,0.0,60.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-01-10,2,2025-01-10 02:00:00,3,19662.050000000003,9647.69,10014.36,1.0,2.0,33.33,33.33,2.0,1.0,0.0,1,0,0.0,33.33
2025-01-10,3,2025-01-10 03:00:00,4,27565.370000000003,16681.370000000003,10884.0,2.0,2.0,25.0,50.0,2.0,1.0,1.0,1,0,0.0,25.0
2025-01-10,4,2025-01-10 04:00:00,8,35298.19,15395.82,19902.37,4.0,4.0,0.0,50.0,6.0,0.0,2.0,2,1,0.0,25.0
2025-01-10,5,2025-01-10 05:00:00,1,2106.25,0.0,2106.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2,0.0,0.0
2025-01-10,6,2025-01-10 06:00:00,5,16023.55,8145.13,7878.42,2.0,3.0,0.0,40.0,4.0,0.0,0.0,1,1,1.0,20.0
2025-01-10,7,2025-01-10 07:00:00,4,19622.5,1348.64,18273.86,1.0,3.0,50.0,25.0,0.0,2.0,0.0,1,1,1.0,25.0
2025-01-10,8,2025-01-10 08:00:00,4,20952.5,5366.31,15586.190000000002,1.0,3.0,0.0,25.0,4.0,0.0,0.0,1,0,0.0,25.0
2025-01-10,9,2025-01-10 09:00:00,4,25736.839999999997,10580.34,15156.5,2.0,2.0,25.0,50.0,2.0,1.0,0.0,0,1,1.0,0.0
2025-01-10,10,2025-01-10 10:00:00,5,28066.21,0.0,28066.21,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2,2,0.0,40.0
2025-01-10,11,2025-01-10 11:00:00,6,28380.379999999997,20554.1,7826.28,5.0,1.0,0.0,83.33,4.0,0.0,1.0,0,0,0.0,0.0
2025-01-10,12,2025-01-10 12:00:00,4,14247.16,14247.16,0.0,4.0,0.0,0.0,100.0,2.0,0.0,2.0,0,1,0.0,0.0
2025-01-10,13,2025-01-10 13:00:00,4,11146.26,6789.570000000001,4356.69,3.0,1.0,25.0,75.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-01-10,14,2025-01-10 14:00:00,7,26057.7,25021.850000000002,1035.85,6.0,1.0,14.29,85.71,6.0,1.0,0.0,1,0,0.0,14.29
2025-01-10,15,2025-01-10 15:00:00,4,14157.98,7556.209999999999,6601.77,2.0,2.0,50.0,50.0,2.0,2.0,0.0,0,1,0.0,0.0
2025-01-10,16,2025-01-10 16:00:00,4,16157.78,6468.09,9689.69,3.0,1.0,25.0,75.0,2.0,1.0,1.0,2,0,0.0,50.0
2025-01-10,17,2025-01-10 17:00:00,4,27402.760000000002,16300.59,11102.17,2.0,2.0,0.0,50.0,4.0,0.0,0.0,0,3,2.0,0.0
2025-01-10,18,2025-01-10 18:00:00,6,33944.06,20375.339999999997,13568.72,3.0,3.0,0.0,50.0,5.0,0.0,0.0,1,0,0.0,16.67
2025-01-10,19,2025-01-10 19:00:00,3,11689.0,309.83,11379.17,1.0,2.0,0.0,33.33,2.0,0.0,1.0,0,0,0.0,0.0
2025-01-10,20,2025-01-10 20:00:00,3,16876.29,8618.04,8258.25,1.0,2.0,0.0,33.33,2.0,0.0,0.0,0,0,0.0,0.0
2025-01-10,21,2025-01-10 21:00:00,3,11007.4,10202.939999999999,804.46,2.0,1.0,0.0,66.67,3.0,0.0,0.0,1,2,2.0,33.33
2025-01-10,22,2025-01-10 22:00:00,4,22338.43,15012.66,7325.77,3.0,1.0,0.0,75.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-01-10,23,2025-01-10 23:00:00,4,19110.58,8462.37,10648.21,2.0,2.0,25.0,50.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-01-11,0,2025-01-11 00:00:00,6,30426.559999999998,11286.96,19139.6,3.0,3.0,0.0,50.0,4.0,0.0,0.0,1,0,0.0,16.67
2025-01-11,1,2025-01-11 01:00:00,2,7066.469999999999,0.0,7066.469999999999,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,1,0.0,50.0
2025-01-11,2,2025-01-11 02:00:00,7,29424.120000000003,26773.760000000002,2650.36,6.0,1.0,0.0,85.71,4.0,0.0,2.0,1,0,0.0,14.29
2025-01-11,3,2025-01-11 03:00:00,7,23582.36,3417.14,20165.22,1.0,6.0,14.29,14.29,3.0,1.0,2.0,0,1,0.0,0.0
2025-01-11,4,2025-01-11 04:00:00,7,37507.18,36261.26,1245.92,6.0,1.0,14.29,85.71,3.0,1.0,3.0,0,1,0.0,0.0
2025-01-11,5,2025-01-11 05:00:00,7,32989.92,8658.380000000001,24331.54,2.0,5.0,28.57,28.57,4.0,2.0,1.0,1,0,0.0,14.29
2025-01-11,6,2025-01-11 06:00:00,3,8112.470000000001,2201.8300000000004,5910.64,2.0,1.0,33.33,66.67,2.0,1.0,0.0,0,0,0.0,0.0
2025-01-11,7,2025-01-11 07:00:00,1,1792.47,0.0,1792.47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-01-11,8,2025-01-11 08:00:00,5,30802.559999999998,23710.88,7091.68,4.0,1.0,20.0,80.0,4.0,1.0,0.0,0,1,1.0,0.0
2025-01-11,9,2025-01-11 09:00:00,6,30401.04,25809.800000000003,4591.24,5.0,1.0,33.33,83.33,4.0,2.0,0.0,1,0,0.0,16.67
2025-01-11,10,2025-01-11 10:00:00,2,12968.349999999999,12968.349999999999,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,0.0
2025-01-11,11,2025-01-11 11:00:00,9,38823.66,13794.77,25028.890000000003,2.0,7.0,22.22,22.22,4.0,2.0,3.0,1,1,0.0,11.11
2025-01-11,12,2025-01-11 12:00:00,5,26413.109999999997,15485.39,10927.720000000001,2.0,3.0,0.0,40.0,3.0,0.0,1.0,1,1,0.0,20.0
2025-01-11,13,2025-01-11 13:00:00,5,39166.25,31526.5,7639.75,4.0,1.0,0.0,80.0,5.0,0.0,0.0,0,0,0.0,0.0
2025-01-11,14,2025-01-11 14:00:00,2,6985.150000000001,0.0,6985.150000000001,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,1,0.0,50.0
2025-01-11,15,2025-01-11 15:00:00,1,2199.83,2199.83,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0,1,1.0,0.0
2025-01-11,16,2025-01-11 16:00:00,6,23971.63,19443.86,4527.77,4.0,2.0,16.67,66.67,4.0,1.0,0.0,1,0,0.0,16.67
2025-01-11,17,2025-01-11 17:00:00,1,6566.88,0.0,6566.88,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-01-11,18,2025-01-11 18:00:00,3,13187.3,8063.99,5123.31,2.0,1.0,33.33,66.67,1.0,1.0,0.0,0,1,0.0,0.0
2025-01-11,19,2025-01-11 19:00:00,1,7385.37,0.0,7385.37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-01-11,20,2025-01-11 20:00:00,3,17609.010000000002,5607.85,12001.16,1.0,2.0,0.0,33.33,2.0,0.0,1.0,0,0,0.0,0.0
2025-01-11,21,2025-01-11 21:00:00,4,8377.58,1059.58,7318.0,2.0,2.0,25.0,50.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-01-11,22,2025-01-11 22:00:00,1,6625.79,0.0,6625.79,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-01-11,23,2025-01-11 23:00:00,1,1206.54,0.0,1206.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2025-01-12,0,2025-01-12 00:00:00,2,13148.869999999999,9678.63,3470.24,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-01-12,1,2025-01-12 01:00:00,7,47418.53,34787.83,12630.7,5.0,2.0,14.29,71.43,5.0,1.0,1.0,2,1,0.0,28.57
2025-01-12,2,2025-01-12 02:00:00,5,28760.800000000003,13899.18,14861.62,3.0,2.0,0.0,60.0,3.0,0.0,1.0,1,1,0.0,20.0
2025-01-12,3,2025-01-12 03:00:00,5,31770.440000000002,22123.91,9646.53,4.0,1.0,0.0,80.0,2.0,0.0,3.0,2,0,0.0,40.0
2025-01-12,4,2025-01-12 04:00:00,5,21036.28,19791.94,1244.34,4.0,1.0,20.0,80.0,4.0,1.0,0.0,0,1,0.0,0.0
2025-01-12,5,2025-01-12 05:00:00,3,12194.07,394.89,11799.18,1.0,2.0,0.0,33.33,3.0,0.0,0.0,1,2,1.0,33.33
2025-01-12,6,2025-01-12 06:00:00,9,43406.299999999996,10224.56,33181.74,2.0,7.0,0.0,22.22,5.0,0.0,3.0,0,0,0.0,0.0
2025-01-12,7,2025-01-12 07:00:00,1,9979.9,0.0,9979.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-01-12,8,2025-01-12 08:00:00,5,15310.21,1850.09,13460.119999999999,1.0,4.0,0.0,20.0,3.0,0.0,2.0,0,1,0.0,0.0
2025-01-12,9,2025-01-12 09:00:00,7,27189.32,12377.54,14811.779999999999,3.0,4.0,14.29,42.86,5.0,1.0,0.0,0,0,0.0,0.0
2025-01-12,10,2025-01-12 10:00:00,2,15350.810000000001,9537.68,5813.13,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-01-12,11,2025-01-12 11:00:00,2,12504.92,12504.92,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-01-12,12,2025-01-12 12:00:00,2,11899.75,0.0,11899.75,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-01-12,13,2025-01-12 13:00:00,6,29034.58,17678.43,11356.150000000001,4.0,2.0,0.0,66.67,3.0,0.0,2.0,1,0,0.0,16.67
2025-01-12,14,2025-01-12 14:00:00,6,36258.32,15023.2,21235.12,3.0,3.0,0.0,50.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-01-12,15,2025-01-12 15:00:00,5,19914.72,10838.33,9076.39,3.0,2.0,0.0,60.0,2.0,0.0,1.0,1,2,1.0,20.0
2025-01-12,16,2025-01-12 16:00:00,3,15136.76,6411.59,8725.17,2.0,1.0,0.0,66.67,3.0,0.0,0.0,0,0,0.0,0.0
2025-01-12,17,2025-01-12 17:00:00,4,29894.59,21644.43,8250.16,3.0,1.0,0.0,75.0,2.0,0.0,1.0,0,0,0.0,0.0
2025-01-12,18,2025-01-12 18:00:00,4,27598.67,10752.52,16846.15,2.0,2.0,25.0,50.0,2.0,1.0,0.0,1,0,0.0,25.0
2025-01-12,19,2025-01-12 19:00:00,2,3435.1200000000003,0.0,3435.1200000000003,0.0,2.0,50.0,0.0,1.0,1.0,0.0,0,0,0.0,0.0
2025-01-12,20,2025-01-12 20:00:00,6,32124.940000000002,19066.989999999998,13057.95,4.0,2.0,0.0,66.67,4.0,0.0,2.0,0,0,0.0,0.0
2025-01-12,21,2025-01-12 21:00:00,4,20593.589999999997,4507.72,16085.87,1.0,3.0,0.0,25.0,2.0,0.0,1.0,0,1,0.0,0.0
2025-01-12,22,2025-01-12 22:00:00,5,14076.560000000001,422.6,13653.960000000001,1.0,4.0,40.0,20.0,3.0,2.0,0.0,0,0,0.0,0.0
2025-01-12,23,2025-01-12 23:00:00,5,27670.09,23503.39,4166.7,4.0,1.0,0.0,80.0,4.0,0.0,1.0,0,0,0.0,0.0
2025-01-13,0,2025-01-13 00:00:00,6,35632.86,14434.92,21197.940000000002,3.0,3.0,0.0,50.0,3.0,0.0,2.0,1,0,0.0,16.67
2025-01-13,1,2025-01-13 01:00:00,5,35975.97,28515.2,7460.77,4.0,1.0,20.0,80.0,3.0,1.0,1.0,1,2,1.0,20.0
2025-01-13,2,2025-01-13 02:00:00,4,16671.81,2663.77,14008.04,1.0,3.0,25.0,25.0,2.0,1.0,0.0,0,0,0.0,0.0
2025-01-13,3,2025-01-13 03:00:00,4,19282.379999999997,7726.19,11556.189999999999,2.0,2.0,25.0,50.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-01-13,4,2025-01-13 04:00:00,2,9540.24,5617.52,3922.72,1.0,1.0,0.0,50.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-01-13,5,2025-01-13 05:00:00,5,23174.9,0.0,23174.9,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-01-13,6,2025-01-13 06:00:00,2,5807.63,5807.63,0.0,2.0,0.0,50.0,100.0,1.0,1.0,0.0,0,0,0.0,0.0
2025-01-13,7,2025-01-13 07:00:00,6,35162.53,31076.33,4086.2,5.0,1.0,0.0,83.33,4.0,0.0,2.0,0,0,0.0,0.0
2025-01-13,8,2025-01-13 08:00:00,4,21798.510000000002,12542.970000000001,9255.54,3.0,1.0,0.0,75.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-01-13,9,2025-01-13 09:00:00,6,28346.350000000002,12717.27,15629.080000000002,3.0,3.0,16.67,50.0,5.0,1.0,0.0,2,1,1.0,33.33
2025-01-13,10,2025-01-13 10:00:00,3,21901.39,0.0,21901.39,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0,0,0.0,0.0
2025-01-13,11,2025-01-13 11:00:00,5,34340.3,0.0,34340.3,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1,1,0.0,20.0
2025-01-13,12,2025-01-13 12:00:00,6,35139.200000000004,26646.120000000003,8493.08,4.0,2.0,0.0,66.67,5.0,0.0,1.0,2,0,0.0,33.33
2025-01-13,13,2025-01-13 13:00:00,4,19023.39,11052.23,7971.16,2.0,2.0,0.0,50.0,4.0,0.0,0.0,0,2,1.0,0.0
2025-01-13,14,2025-01-13 14:00:00,5,21665.16,15764.46,5900.700000000001,3.0,2.0,0.0,60.0,4.0,0.0,1.0,0,1,0.0,0.0
2025-01-13,15,2025-01-13 15:00:00,8,25238.280000000002,15811.91,9426.369999999999,6.0,2.0,12.5,75.0,3.0,1.0,3.0,0,0,0.0,0.0
2025-01-13,16,2025-01-13 16:00:00,4,18259.65,11218.32,7041.33,2.0,2.0,0.0,50.0,4.0,0.0,0.0,1,0,0.0,25.0
2025-01-13,17,2025-01-13 17:00:00,4,9561.4,1714.98,7846.42,2.0,2.0,25.0,50.0,3.0,1.0,0.0,0,1,1.0,0.0
2025-01-13,18,2025-01-13 18:00:00,6,29392.36,18229.82,11162.539999999999,3.0,3.0,16.67,50.0,4.0,1.0,0.0,0,0,0.0,0.0
2025-01-13,19,2025-01-13 19:00:00,4,14686.3,8173.67,6512.63,3.0,1.0,0.0,75.0,3.0,0.0,0.0,1,0,0.0,25.0
2025-01-13,20,2025-01-13 20:00:00,6,26211.120000000003,23377.89,2833.23,5.0,1.0,16.67,83.33,2.0,1.0,3.0,0,1,0.0,0.0
2025-01-13,21,2025-01-13 21:00:00,6,27908.899999999998,24530.079999999998,3378.82,5.0,1.0,16.67,83.33,5.0,1.0,0.0,1,0,0.0,16.67
2025-01-13,22,2025-01-13 22:00:00,3,12327.19,11737.58,589.61,2.0,1.0,0.0,66.67,3.0,0.0,0.0,0,0,0.0,0.0
2025-01-13,23,2025-01-13 23:00:00,2,11453.24,3825.39,7627.85,1.0,1.0,0.0,50.0,1.0,0.0,0.0,1,1,0.0,50.0
2025-01-14,0,2025-01-14 00:00:00,4,12982.699999999999,5178.959999999999,7803.74,2.0,2.0,0.0,50.0,3.0,0.0,0.0,1,0,0.0,25.0
2025-01-14,1,2025-01-14 01:00:00,5,22373.11,12524.43,9848.68,3.0,2.0,0.0,60.0,3.0,0.0,1.0,0,1,1.0,0.0
2025-01-14,2,2025-01-14 02:00:00,1,8797.13,8797.13,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,1,0.0,0.0
2025-01-14,3,2025-01-14 03:00:00,4,18165.64,8833.68,9331.96,2.0,2.0,0.0,50.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-01-14,4,2025-01-14 04:00:00,7,24481.480000000003,17048.59,7432.889999999999,5.0,2.0,14.29,71.43,4.0,1.0,1.0,2,0,0.0,28.57
2025-01-14,5,2025-01-14 05:00:00,4,13514.06,6170.6900000000005,7343.37,3.0,1.0,25.0,75.0,3.0,1.0,0.0,1,1,1.0,25.0
2025-01-14,6,2025-01-14 06:00:00,2,4550.74,4550.74,0.0,2.0,0.0,0.0,100.0,1.0,0.0,0.0,1,0,0.0,50.0
2025-01-14,7,2025-01-14 07:00:00,7,27836.020000000004,23350.2,4485.820000000001,5.0,2.0,14.29,71.43,5.0,1.0,1.0,0,1,0.0,0.0
2025-01-14,8,2025-01-14 08:00:00,2,11740.720000000001,1843.1,9897.62,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0,2,0.0,0.0
2025-01-14,9,2025-01-14 09:00:00,5,31093.36,7833.82,23259.54,2.0,3.0,0.0,40.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-01-14,10,2025-01-14 10:00:00,2,10222.7,790.29,9432.41,1.0,1.0,50.0,50.0,0.0,1.0,1.0,0,0,0.0,0.0
2025-01-14,11,2025-01-14 11:00:00,6,38594.619999999995,23969.030000000002,14625.59,4.0,2.0,0.0,66.67,4.0,0.0,1.0,1,0,0.0,16.67
2025-01-14,12,2025-01-14 12:00:00,7,30630.07,13471.47,17158.6,4.0,3.0,0.0,57.14,4.0,0.0,2.0,0,1,0.0,0.0
2025-01-14,13,2025-01-14 13:00:00,6,41185.71000000001,30443.0,10742.71,4.0,2.0,0.0,66.67,4.0,0.0,2.0,0,0,0.0,0.0
2025-01-14,14,2025-01-14 14:00:00,7,25382.12,12154.32,13227.8,3.0,4.0,0.0,42.86,4.0,0.0,2.0,0,0,0.0,0.0
2025-01-14,15,2025-01-14 15:00:00,5,18427.91,11170.64,7257.2699999999995,3.0,2.0,0.0,60.0,2.0,0.0,0.0,2,0,0.0,40.0
2025-01-14,16,2025-01-14 16:00:00,2,7810.32,7810.32,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-01-14,17,2025-01-14 17:00:00,4,17698.89,13334.1,4364.79,3.0,1.0,0.0,75.0,3.0,0.0,1.0,0,1,1.0,0.0
2025-01-14,18,2025-01-14 18:00:00,4,26032.55,19663.3,6369.25,3.0,1.0,0.0,75.0,3.0,0.0,1.0,0,1,1.0,0.0
2025-01-14,19,2025-01-14 19:00:00,4,28309.92,19072.62,9237.3,2.0,2.0,25.0,50.0,2.0,1.0,0.0,0,0,0.0,0.0
2025-01-14,20,2025-01-14 20:00:00,4,27933.09,5260.52,22672.57,1.0,3.0,25.0,25.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-01-14,21,2025-01-14 21:00:00,4,24372.52,12372.99,11999.529999999999,2.0,2.0,0.0,50.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-01-14,22,2025-01-14 22:00:00,4,20634.089999999997,18005.989999999998,2628.1,3.0,1.0,25.0,75.0,2.0,1.0,0.0,0,0,0.0,0.0
2025-01-14,23,2025-01-14 23:00:00,5,30515.07,21264.36,9250.71,4.0,1.0,0.0,80.0,2.0,0.0,2.0,0,0,0.0,0.0
2025-01-15,0,2025-01-15 00:00:00,3,15223.24,15223.24,0.0,3.0,0.0,0.0,100.0,1.0,0.0,2.0,0,0,0.0,0.0
2025-01-15,1,2025-01-15 01:00:00,3,25035.1,17848.6,7186.5,2.0,1.0,0.0,66.67,2.0,0.0,0.0,0,0,0.0,0.0
2025-01-15,2,2025-01-15 02:00:00,3,25317.95,16302.98,9014.97,2.0,1.0,33.33,66.67,1.0,1.0,0.0,0,0,0.0,0.0
2025-01-15,3,2025-01-15 03:00:00,5,22881.559999999998,17655.879999999997,5225.68,3.0,2.0,20.0,60.0,2.0,1.0,1.0,1,1,0.0,20.0
2025-01-15,4,2025-01-15 04:00:00,8,52346.45,27453.05,24893.399999999998,4.0,4.0,25.0,50.0,3.0,2.0,2.0,0,0,0.0,0.0
